,id,price,bedrooms,bathrooms,sqft_living,sqft_total,floors,waterfront,view,condition,grade,built,renovated,living_area
15846,1566100130,319000,2,1,780,8271,1,0,0,4,6,1924,0,2220
15847,9547205610,719000,4,2.75,2210,3400,1.5,0,0,5,7,1926,0,1500
15848,5608000190,1520000,5,3.5,5930,13288,2,0,2,3,11,1996,0,3860
15849,3295450050,322000,4,2.5,1950,4553,2,0,0,3,7,2000,0,1780
15850,3751602249,205000,4,1,1340,7920,1,0,0,4,7,1970,0,1090
15851,7889600190,229000,3,1,1590,6240,1,0,0,3,7,1956,0,1410
15852,217700050,395000,3,2.25,1780,9672,1,0,0,3,8,1960,0,1860
15853,7943000020,183000,2,1,760,7272,1,0,0,4,7,1980,0,1370
15854,7199310290,583500,3,1.75,1720,7800,1,0,0,4,7,1978,0,1760
15855,192700080,312000,3,2.5,2070,25710,1,0,0,5,6,1917,0,1350
15856,23520380,539000,3,1.75,1790,9860,1,0,0,4,7,1978,0,1820
15857,8961950050,409000,4,2.75,3230,12651,2,0,0,4,8,2002,0,2550
15858,3300701365,510250,3,1.75,1400,4000,1,0,0,3,7,1951,0,1400
15859,871000170,535000,2,2,1370,3827,1,0,0,3,7,1952,0,1550
15860,9407150250,280000,3,2.5,1600,7936,2,0,0,3,7,1996,0,1830
15861,7789000235,286000,3,1,950,8400,1,0,0,3,7,1958,0,1250
15862,8587400050,710000,3,2.75,2210,7660,1,0,1,4,7,1968,0,2110
15863,5100401315,395000,2,1,930,6380,1,0,0,4,7,1940,0,1180
15864,2634500005,237500,2,1,810,8494,1,0,0,3,6,1949,0,1050
15865,6332000050,464000,3,2,1630,6550,1,0,0,5,7,1912,0,1440
15866,2126049265,495000,3,1.75,1770,10080,1,0,0,3,8,1968,0,1860
15867,7950304095,257500,1,1,710,6060,1,0,0,4,6,1916,0,1440
15868,587550010,570000,4,3.5,3990,23544,1,0,2,3,10,1999,0,3410
15869,1402630190,362000,3,2.5,2310,7485,2,0,0,3,8,1986,0,2310
15870,2402100895,640000,33,1.75,1620,6000,1,0,0,5,7,1947,0,1330
15871,3750604417,172500,3,1,1140,8800,1,0,0,3,7,1972,0,1270
15872,9547202890,596000,2,1,1040,4880,1,0,0,3,7,1910,1975,1500
15873,2600110250,840000,4,2.5,2170,9796,1,0,0,4,8,1980,0,2350
15874,7403200050,1600000,3,2.25,3370,23065,1,1,4,3,10,1980,0,3410
15875,9528104360,435000,2,1.5,901,1245,3,0,0,3,7,2001,0,1138
15876,2634500050,251000,2,1,840,7870,1,0,0,3,6,1949,0,1442
15877,268500020,282500,4,1,1650,9750,1,0,0,4,7,1964,0,1650
15878,1796361100,265000,3,2.25,1380,7226,1,0,0,4,7,1987,0,1640
15879,8807300130,330000,3,1,910,10240,1,0,0,4,6,1969,0,1140
15880,7170200080,435000,2,1,1230,3800,1,0,0,3,7,1928,0,1610
15881,1877500005,827235,3,1.75,1740,8560,1,0,0,3,8,1948,0,2240
15882,7211400525,249950,4,1,1290,5000,1.5,0,0,3,7,1957,0,1440
15883,2549000020,400000,3,2.5,1950,18533,2,0,0,3,8,1988,0,1810
15884,4137040250,300499,4,2.5,2150,7944,2,0,0,3,8,1990,0,2170
15885,5101400461,449000,4,2,1560,5220,1,0,0,3,7,1959,0,1300
15886,2306400010,500000,2,1,1120,3220,1,0,0,4,7,1923,0,1440
15887,8861000095,865000,3,1.5,1790,7526,1,0,0,3,7,1953,2014,2080
15888,3754500010,899950,4,3.5,3290,5414,2,0,1,3,9,2006,0,1820
15889,4326000190,370000,4,1,1540,9541,1.5,0,0,4,7,1961,0,1290
15890,1525069088,442500,5,3.25,4240,226097,2,0,0,3,8,1980,0,2980
15891,9474700020,310000,3,1,1010,9945,1,0,0,4,6,1973,0,1390
15892,4389200876,1565000,4,2.75,2970,12750,1.5,0,1,4,7,1918,1986,1980
15893,6084600420,245000,4,2.25,2190,9113,2,0,0,3,7,1986,0,1570
15894,6668900010,254950,2,1,700,8100,1,0,0,3,6,1949,0,1230
15895,125059178,510000,6,4.5,3300,7480,2,0,0,3,8,1980,0,2470
15896,2131701410,299950,3,2.25,1370,5000,2,0,0,3,7,1990,0,1600
15897,3158500130,379950,4,2.5,2680,4500,2,0,0,3,8,2011,0,2010
15898,6300500275,350000,3,1,1390,4820,1,0,0,4,7,1926,0,1320
15899,3395040920,300000,3,2.5,1700,3575,2,0,0,3,7,2000,0,1590
15900,1193000280,994000,3,2.25,2510,6339,1.5,0,2,5,8,1932,0,1820
15901,8022900005,315000,3,1.5,1700,8067,1,0,0,3,7,1956,0,1340
15902,1774000050,480500,4,2.5,2180,11200,1,0,0,4,8,1968,0,1790
15903,1725800280,373000,3,1,1770,5720,1.5,0,0,4,7,1926,0,1500
15904,8691390980,728000,4,2.5,3290,5951,2,0,0,3,9,2003,0,3240
15905,1180008370,415000,4,3.5,3040,7125,2,0,1,3,8,2002,0,2220
15906,9558020460,427500,4,2.5,2460,5091,2,0,0,3,9,2003,0,2490
15907,3575302880,339300,3,2,970,10000,1,0,0,5,7,1972,0,1230
15908,6671900095,313000,3,1.75,1320,6205,1,0,0,5,7,1948,0,1210
15909,5637500094,431500,3,3.5,1900,1612,2,0,0,3,8,2008,0,1780
15910,4310701330,415000,3,1.5,1220,835,1.5,0,0,4,6,1950,0,1360
15911,23520190,490000,3,1.75,1470,9750,1,0,0,4,7,1978,0,1800
15912,98000130,1425000,4,5,4630,24054,2,0,3,3,11,2005,0,4630
15913,6829900080,275000,3,1.5,1400,9750,1,0,0,4,6,1964,0,1160
15914,5370200170,325000,2,1,1070,5080,1,0,0,5,6,1942,0,900
15915,3885805896,1180000,5,3.75,3630,6000,1.5,0,0,3,9,2004,0,2560
15916,9550200470,690000,4,1.5,1970,4590,2.5,0,0,3,7,1909,0,1900
15917,6111400020,410000,4,2,2010,9474,2,0,0,3,7,1953,2003,2140
15918,5135000050,960000,4,2.5,2820,5934,1,0,3,5,9,1952,0,2230
15919,8029510010,299250,3,2.5,2530,8669,2,0,0,3,9,1990,0,2530
15920,4438400050,239000,2,1,710,14000,1,0,0,4,6,1953,0,1500
15921,7831800460,235000,2,1,1210,9400,1,0,0,2,6,1949,0,1580
15922,2425069069,587000,3,2.25,2370,217800,2,0,0,3,7,1979,0,3100
15923,8029550020,431000,4,2.5,2300,6087,2,0,0,3,7,2001,0,1770
15924,7533800170,1636000,3,2.5,3110,6765,2,0,1,4,9,1946,0,2630
15925,9460000010,285000,3,1.75,1990,6500,1,0,0,3,7,1961,0,2150
15926,2600130020,778000,3,3,2630,10156,1,0,0,4,9,1987,0,2660
15927,4037700285,415000,3,1,1300,7975,1,0,0,4,7,1958,0,1570
15928,8682261190,550285,2,1.75,1680,4500,1,0,0,3,8,2004,0,1670
15929,5453700020,910000,3,2.25,2180,9865,1,0,0,4,8,1966,0,2600
15930,4139400630,860000,3,2.5,2770,9136,2,0,0,3,10,1991,0,2890
15931,9550201495,765000,3,1.75,2120,5000,2,0,0,3,7,1920,2010,2020
15932,9808610190,782000,4,2.5,2830,20345,2,0,0,3,10,1979,0,2830
15933,7443000514,525000,3,3.5,1370,1764,2,0,0,3,8,2000,0,1400
15934,1823099056,745000,3,2.5,2810,435600,2,0,0,3,9,1995,0,2380
15935,6055000010,470000,3,3.5,3520,35512,2,0,2,3,8,2005,0,2860
15936,3878900225,345000,3,1.75,1990,5650,1,0,1,3,7,1963,0,2130
15937,4222700130,279000,3,2.25,2070,7800,1,0,0,3,7,1964,0,1570
15938,1124000010,500000,3,1.5,1320,8100,1,0,0,4,7,1951,0,1480
15939,428000225,237000,3,1,1300,8160,1,0,0,4,7,1960,0,1290
15940,8133300050,200500,3,1.75,1260,9346,1,0,0,4,7,1963,0,1800
15941,2423039134,387500,4,1.75,2400,9900,1,0,0,3,7,1957,0,1960
15942,2726049150,392500,4,2,1950,8040,1,0,0,3,7,1961,0,1950
15943,8074200080,305000,3,2,1430,12430,1,0,0,4,7,1957,0,1200
15944,7856600170,981000,4,2.5,2110,10100,1,0,2,3,8,1968,2005,2230
15945,8649900440,680000,4,2.5,2980,8770,2,0,0,3,10,1990,0,2940
15946,7696630170,276000,4,2.5,2068,7242,2,0,0,4,7,1976,0,1560
15947,226039075,655500,4,3.5,3380,8330,2,0,0,3,8,2000,0,2220
15948,3296000170,555000,5,2.75,2810,13144,1,0,0,3,8,1964,0,2480
15949,3223049073,235000,2,1,930,10505,1,0,0,3,6,1930,0,1520
15950,7300700050,325000,3,1,1300,8879,1,0,0,3,7,1950,0,1530
15951,9900000190,268950,3,1,1320,8100,1,0,0,3,6,1943,0,1000
15952,3751600635,264500,3,1.5,1580,14040,1,0,0,3,7,1980,0,2240
15953,7575600430,240000,3,2.5,1620,5250,2,0,0,3,8,1987,0,1650
15954,3223039109,819000,3,2.5,2750,226512,2,0,0,3,9,2000,0,1250
15955,7151700190,850000,2,1.5,2210,5000,1,0,2,3,8,1951,0,2700
15956,2076400050,294950,4,2.25,1740,9600,1,0,2,3,7,1957,0,1630
15957,2162000190,693000,3,2.25,2120,13644,2,0,1,4,9,1973,0,2950
15958,5226500250,478000,4,2.5,2780,7290,2,0,0,3,8,1989,0,2450
15959,1787600294,222000,2,1,830,6893,1,0,0,3,7,1950,0,1470
15960,6388930170,635000,4,2.5,2070,11286,2,0,0,3,8,1996,0,2440
15961,2767704332,469000,3,3.25,1390,1278,2,0,0,3,8,2005,0,1390
15962,6699940250,350000,4,2.5,2610,5866,2,0,0,3,8,2005,0,2480
15963,8151601190,180000,5,1,1460,11726,1.5,0,0,3,6,1936,0,1460
15964,5561000420,490000,4,2.25,3390,39356,1,0,0,4,8,1964,0,2160
15965,3797001900,360000,3,1.5,1360,6000,1,0,0,3,6,1911,0,1560
15966,6641020050,630000,4,2.5,2807,9430,2,0,0,3,8,1996,0,2028
15967,3232200095,615000,4,1,1340,2006,1.5,0,0,3,7,1931,0,2040
15968,2310000440,279950,3,2.25,1340,7202,2,0,0,4,7,1989,0,1470
15969,6414600321,317000,3,1,1160,8813,1,0,0,3,7,1952,0,1200
15970,7199320190,618000,4,2.25,2470,7350,1,0,0,3,7,1978,0,1970
15971,7922800190,620000,5,1.75,2000,8713,1,0,2,3,7,1962,0,2040
15972,9553200052,345000,3,1,1110,6250,1,0,0,3,7,1956,0,2010
15973,4083802425,608000,3,1.5,2240,3750,1,0,0,3,7,1952,0,1570
15974,984000130,325000,4,2.25,1920,11603,2,0,0,4,7,1967,0,1840
15975,2473002500,475000,3,1.75,2270,13000,1,0,0,5,8,1968,0,2440
15976,3356403304,154000,3,3,1530,9997,1,0,0,3,6,1992,0,1410
15977,8651200080,1190000,5,3,3330,19126,2,0,0,4,11,1977,0,3330
15978,1329300480,376950,4,2.5,2643,5750,2,0,0,3,8,2012,0,2406
15979,1972201305,500000,2,2,1250,3360,1,0,0,3,7,1957,0,1250
15980,425079001,499950,3,2.5,3230,129578,1,0,0,4,8,1964,0,2760
15981,9347900020,230000,3,1,880,9035,1,0,0,4,6,1967,0,1440
15982,1015000050,652600,4,2.5,2220,5900,2,0,0,3,8,2014,0,1620
15983,9542802000,185000,3,1.75,1130,7000,1,0,0,3,7,1978,0,1830
15984,8088600080,274950,3,1,1450,8820,1,0,0,3,6,1958,0,1510
15985,5637500250,447000,2,1,760,6035,1,0,0,3,6,1920,0,2110
15986,87000213,129000,2,1,1150,30184,1,0,0,3,6,1950,0,1670
15987,5104200470,436000,5,3,2720,9856,2,0,0,4,8,1969,0,1420
15988,455000190,825000,3,1.75,2080,5000,2,0,0,5,8,1906,0,1820
15989,3356403140,225000,3,1,1080,16000,1,0,0,3,6,1952,0,1610
15990,4472000050,265000,3,2.5,1890,6088,2,0,0,3,7,1996,0,1700
15991,5350200425,765000,3,1.5,1500,5111,2,0,0,5,8,1984,0,2380
15992,3975400190,509000,4,2,1960,2166,1.5,0,0,4,7,1926,0,1670
15993,9541600255,762450,4,1.75,2570,8640,1,0,0,4,8,1958,0,2520
15994,5538300460,465000,5,1.5,1830,9000,1,0,2,3,7,1955,0,2610
15995,7625700305,564000,3,1.75,1980,6250,1,0,1,5,7,1910,0,1980
15996,2895600420,384500,2,1,1130,5236,1,0,0,4,6,1942,0,1010
15997,2320069260,415000,3,2,2010,33090,1.5,0,2,5,8,1986,0,1840
15998,7305300470,345000,2,1.75,1820,8409,1,0,0,4,6,1948,0,1300
15999,9477940440,465950,4,2.5,2340,6896,2,0,0,3,7,2001,0,2950
16000,2561340020,325000,3,1.75,1780,11096,1,0,0,3,7,1979,0,1780
16001,2561340020,500000,3,1.75,1780,11096,1,0,0,3,7,1979,0,1780
16002,524069075,450000,4,2.5,2450,20348,1,0,0,3,8,1978,0,2450
16003,2296700050,475000,4,3,2410,8284,1,0,0,5,7,1969,0,2050
16004,4122900190,1346400,5,1.75,3380,20021,1,0,0,4,8,1963,0,3260
16005,2754700095,747000,3,1.5,1710,5120,2,0,0,4,7,1920,0,1530
16006,9265700005,395000,3,1.75,1740,6220,1,0,0,4,6,1954,0,1630
16007,9826700726,505000,3,2.5,1995,1483,3,0,0,3,8,2005,0,1520
16008,321049193,215000,3,2,1760,9282,1,0,0,5,7,1947,0,1730
16009,1923099034,775000,4,3.5,3970,210830,2,0,0,3,9,2000,0,1680
16010,4305600250,540000,4,2.5,3000,5471,2,0,0,3,8,2013,0,2730
16011,6648100010,392500,3,1.75,1540,8925,1,0,0,4,7,1957,0,1620
16012,5536100020,987000,3,2,2160,15788,1,0,0,3,8,1951,0,2260
16013,5536100020,1190000,3,2,2160,15788,1,0,0,3,8,1951,0,2260
16014,5104450440,252500,3,2,1810,10684,2,0,0,3,8,1987,0,2140
16015,7560000050,730000,3,3.5,2440,3502,2,0,0,3,7,2000,0,2440
16016,7784400130,497300,6,2.75,3200,9200,1,0,2,4,8,1953,0,2220
16017,7298900010,640000,4,2.5,2970,34981,2,0,0,3,9,1998,0,3170
16018,259601100,580000,5,2,2290,7125,1,0,0,3,7,1964,0,1460
16019,8041100010,377000,3,1.75,1820,34800,1,0,0,4,6,1967,0,2570
16020,5318100840,1280000,4,3.5,3010,3600,2,0,0,3,9,1999,0,2650
16021,2771101964,396500,3,1.5,1360,1488,2,0,0,3,7,2003,0,1360
16022,1560870470,300000,4,2.5,2080,2999,2,0,0,3,8,1998,0,1630
16023,1232000950,532000,3,1,1110,4800,1.5,0,0,3,7,1946,0,1510
16024,8682261440,579000,2,1.75,1560,4500,1,0,0,3,8,2004,0,1860
16025,1370801440,1400000,4,2.5,3520,7815,2,0,3,3,10,1929,0,2790
16026,7680400050,571000,5,1.75,2280,43560,1,0,1,4,8,1949,0,1940
16027,6928000440,301950,3,1.75,1370,9288,1,0,0,4,7,1988,0,1500
16028,3797000290,660000,3,3,2340,2970,2,0,0,5,8,1925,0,1370
16029,9264030470,455000,4,2.5,3170,10688,2,0,2,3,9,2001,0,3100
16030,6300000396,375000,3,1.75,1380,5060,1,0,0,3,7,1986,0,1030
16031,1786700080,470000,4,2.5,2700,6769,2,0,0,3,9,1999,0,2880
16032,5116000170,374990,3,2.5,1300,10484,2,0,0,3,8,1983,0,1380
16033,8682282210,541500,2,2.5,1900,3690,2,0,0,3,8,2006,0,1900
16034,8651611640,782500,3,2.5,3750,7821,2,0,0,3,9,2001,0,3210
16035,8946750020,264000,3,2.25,1552,3677,2,0,0,3,7,2012,0,1677
16036,1939130420,640000,4,2.5,2500,7417,2,0,0,3,9,1991,0,2770
16037,7640400190,660000,3,2,1770,8141,1,0,0,5,8,1952,0,1770
16038,4139420430,1365000,5,3.5,4210,17258,2,0,3,3,12,1995,0,4630
16039,1509500080,389950,3,2.5,2170,8140,2,0,0,3,9,1994,0,2390
16040,6341000020,226000,2,1,1510,19874,1,0,0,3,7,1951,0,1540
16041,1022069071,390000,3,1.75,1870,40250,1,0,0,5,7,1959,0,1870
16042,8078400020,485000,3,2.25,1570,8111,2,0,0,3,8,1984,0,1990
16043,9113200250,840000,4,2.5,2480,4602,2,0,0,3,9,2000,0,3480
16044,1592300010,600000,5,3.5,3580,21343,1.5,0,0,4,8,1937,0,2430
16045,9250900095,331000,2,1,1480,6210,1,0,0,3,7,1950,0,1290
16046,8815400670,780000,3,2,2610,6000,1,0,0,5,7,1941,0,2330
16047,7212680080,300000,3,1.75,1700,8481,2,0,0,3,7,1993,0,1830
16048,2968801315,361810,3,1.75,1240,7620,1,0,0,3,7,1968,2014,1150
16049,6141100255,467000,3,1,1660,6582,1,0,0,5,7,1946,0,1110
16050,8068000440,399000,3,1.75,1620,10000,1.5,0,0,5,6,1918,0,1880
16051,7883605900,315450,3,1.75,1130,7500,1.5,0,0,4,7,1908,0,1240
16052,9521101315,600000,3,1,1310,5000,1.5,0,0,3,7,1906,0,1530
16053,8651442910,247500,4,2,1710,5200,1,0,0,4,7,1977,0,1560
16054,8113101233,330000,3,1,2140,5037,1,0,0,3,7,1957,0,1630
16055,7016200460,500000,4,2.25,2350,7210,1.5,0,0,4,7,1972,0,1930
16056,4189800020,367500,3,1,1570,10050,1,0,0,3,7,1963,0,2540
16057,5506500170,560000,3,2.5,2780,32880,1,0,0,3,9,1993,0,2780
16058,5135000170,655000,4,1.75,2540,7620,1,0,3,3,8,1948,0,2540
16059,8155500020,530000,5,2.75,2500,7140,1,0,0,4,7,1968,0,2230
16060,2597501190,270000,3,2.25,2080,26574,1,0,2,3,7,1993,0,1770
16061,5288200225,437500,3,2,1760,2875,2,0,2,3,7,1988,0,1760
16062,6189200050,575000,3,1.75,1760,10349,1,0,0,3,8,1957,0,1970
16063,6664900470,278000,4,2.5,1940,6887,2,0,0,3,7,1990,0,1870
16064,7954300460,568500,4,2.5,3010,6181,2,0,0,3,9,2000,0,2960
16065,8018600655,280000,4,3,2460,9606,1,0,0,3,8,2012,0,1730
16066,2508000020,250000,2,1,750,6350,1,0,0,3,5,1920,0,920
16067,1424059130,247500,3,0.75,1300,72309,1,0,0,3,6,1950,1987,3080
16068,7856660130,1250000,5,2.75,3710,13874,1.5,0,3,4,9,1977,0,3370
16069,5302400080,535000,4,2.5,2360,15008,1,0,0,3,9,1986,0,2680
16070,3026059368,814842,3,2.5,3190,6899,2,0,0,3,9,2014,0,3190
16071,3275910020,340000,4,2.5,2181,5521,2,0,0,3,8,2006,0,2333
16072,2229900020,359950,3,1.75,1890,9100,2,0,0,4,7,1952,0,1640
16073,7748000020,750000,3,1.75,2610,5544,1.5,0,0,3,8,1934,0,1330
16074,7457000005,1220000,4,2,3090,8125,2.5,0,0,5,8,1918,0,1560
16075,9268200285,370000,2,1,860,5040,1,0,0,3,7,1956,0,1570
16076,1328330780,329950,3,1,1000,9170,1,0,0,3,7,1980,0,1610
16077,7806450190,500000,3,2.5,2760,35171,2,0,0,3,9,1990,0,2720
16078,626400020,734000,4,2.5,3490,18521,2,0,0,4,9,1990,0,2850
16079,5416510920,385000,4,2.5,2960,5054,2,0,0,3,9,2006,0,2960
16080,3330500345,230000,2,1,1280,4635,1,0,0,3,6,1917,0,1660
16081,3885801190,1385000,4,3.5,3230,7200,1,0,1,3,10,2000,0,2660
16082,1035000007,210000,3,2,1830,4992,1,0,0,3,7,1953,0,2050
16083,1471701470,293000,3,1.75,1420,13187,1,0,0,4,7,1974,0,1620
16084,7519000225,465000,3,1,1580,3774,1.5,0,0,3,6,1900,0,1580
16085,1433290010,449000,3,2.25,1960,44634,1,0,0,3,7,1984,0,1970
16086,1223049150,325000,2,1.75,1670,10725,1,0,0,3,7,1965,0,1600
16087,5198600010,180000,3,2,1670,7056,1,0,0,4,7,1958,0,1330
16088,4310703070,650000,6,3,2960,5000,1,0,0,3,8,1968,0,1280
16089,6154900005,665000,4,2.75,2420,7102,1,0,0,5,7,1946,0,1620
16090,3541700170,324450,3,2,1420,16000,1,0,0,3,7,1966,0,1900
16091,952001495,588000,4,1.75,2170,5750,1,0,2,3,7,1975,0,1450
16092,8122600020,200000,4,1,1310,5200,1.5,0,0,3,6,1945,0,1090
16093,3579700080,383000,4,1.75,1830,11090,1,0,0,3,7,1962,0,1990
16094,2769602140,499950,3,2,1360,2500,1,0,0,3,7,1986,0,1630
16095,5152920170,549000,5,2.5,3440,12350,1,0,2,4,9,1976,0,3440
16096,3226049530,465000,5,3,2010,7264,1,0,0,3,7,1990,0,1510
16097,4017050020,450000,3,2.5,2450,19744,2,0,0,3,10,1990,0,2650
16098,3982700250,799900,4,2.5,3030,7800,2,0,0,3,9,1991,0,2840
16099,2523069134,495000,4,2.5,2480,91911,1,0,2,4,7,1973,0,2540
16100,7281300010,1200000,3,3.5,4310,10842,2,0,2,3,10,1988,0,2280
16101,3396800280,637000,4,2.5,2120,15000,2,0,0,4,8,1983,0,2170
16102,7234600851,589000,4,1,2210,4366,2,0,0,3,8,1901,0,1740
16103,7418000020,305000,3,1.75,1400,10350,1,0,0,4,7,1976,0,1780
16104,7548300170,600000,4,2.25,2760,5200,2,0,0,3,7,1910,2003,1310
16105,1446300020,587000,4,2.5,2550,6256,2,0,0,3,9,1992,0,2460
16106,4385700425,1425000,2,2.5,2220,4000,2,0,0,3,9,2000,0,1870
16107,16000545,250000,4,1,1320,11212,1,0,0,5,6,1914,0,1060
16108,7996720050,515000,3,3,2440,3202,2,0,0,4,8,1982,0,2440
16109,8691310840,833000,4,2.75,3780,10308,2,0,0,3,10,1999,0,3500
16110,4309700130,860000,3,3.25,4720,32467,2,0,2,3,10,1998,0,3260
16111,5100401060,550000,4,3,2360,6678,1,0,0,3,8,1949,0,1640
16112,1180002580,180000,2,1,890,6000,1,0,0,2,6,1919,0,1100
16113,3379100130,507000,4,1.75,1770,9375,1,0,0,4,7,1968,0,1540
16114,8645900080,427000,3,2,1720,128066,1,0,0,3,7,1994,0,2360
16115,7569500010,616950,3,3.5,2490,2722,2,0,0,3,8,1999,0,2490
16116,8026200080,372000,4,1.75,1890,10550,1,0,0,5,7,1969,0,1930
16117,5101404555,290000,2,1,1020,6380,1,0,0,3,7,1930,1973,1380
16118,9432900250,329990,4,2.75,2420,8438,2,0,0,3,8,1997,0,2270
16119,3995700250,393500,3,1.75,1600,8156,1,0,0,5,7,1948,0,1200
16120,2574900080,1550000,5,3.25,3370,17458,1,0,2,5,10,1982,0,4240
16121,8731982630,240000,4,2.25,1720,8300,1,0,0,4,8,1973,0,2010
16122,2968800660,285000,3,1,1090,8640,1,0,0,4,6,1973,0,1260
16123,2872900010,382500,3,1.5,1090,9862,1,0,0,3,8,1987,0,1710
16124,1118000080,1925000,4,3.75,3600,16101,1,0,0,3,9,1951,0,3650
16125,8923600185,800000,3,2.5,2760,9471,1,0,2,3,8,1956,0,3040
16126,1725059252,550000,4,3.5,2770,24140,2,0,0,3,8,1967,0,1720
16127,3818700190,387846,4,1.75,2520,15205,1,0,0,4,7,1954,0,1680
16128,5125400305,367500,4,2,1960,16015,1,0,0,3,7,1980,0,1960
16129,4232400010,780500,5,1,1760,4264,2,0,0,3,8,1902,0,2130
16130,5100402606,680000,3,1.75,1090,6775,1,0,0,4,7,1950,0,1580
16131,3876300080,434400,5,1.75,1960,7875,1,0,0,4,7,1968,0,1800
16132,1246700050,370000,2,1,1220,17172,1,0,0,4,6,1947,0,1510
16133,1837010010,465000,3,1.75,1730,8073,1,0,0,3,8,1971,0,2500
16134,1328320280,323000,3,2,1830,6925,1,0,0,4,8,1979,0,2010
16135,5468760050,270000,4,2.5,1600,9921,2,0,0,3,7,2009,0,2140
16136,5556300114,1320000,3,1.75,2040,42693,1,0,2,3,10,1980,0,2640
16137,2316800020,560000,4,2.5,2710,6583,2,0,0,3,9,2003,0,2710
16138,7133300675,450000,3,1,1140,4500,1,0,0,3,6,1907,0,1150
16139,751000020,290000,2,1,930,7740,1,0,0,3,6,1924,0,1250
16140,3578400670,354000,3,2,1010,21340,1,0,0,3,8,1980,0,1700
16141,2767603890,705000,5,3,2380,5000,2,0,0,5,7,1909,0,1800
16142,9477000190,445000,3,2.25,1860,7200,1,0,0,4,7,1977,0,1560
16143,2268000500,229900,3,1,1440,11925,1,0,0,3,7,1968,0,1440
16144,7202271060,610000,4,2.5,2980,5896,2,0,0,3,8,2001,0,2900
16145,7852020080,535000,3,3.25,2670,5108,2,0,2,3,9,2000,0,2670
16146,3298400470,437400,3,1.75,2150,8925,1,0,0,4,7,1960,0,1100
16147,8854000010,540000,5,2.75,3160,10059,2,0,0,3,10,1978,0,3120
16148,1624059093,570000,3,2,1890,29185,1,0,0,3,7,1949,2013,2580
16149,8564950280,533000,3,2.5,2810,4607,2,0,0,3,8,2004,0,2540
16150,7853230460,555000,3,2.5,2690,4819,2,0,0,3,7,2004,0,2360
16151,1796350080,239950,3,1.75,1230,9600,1,0,0,4,7,1984,0,1330
16152,9477200460,350000,3,1,950,9451,1,0,0,4,7,1977,0,1480
16153,7972601995,245000,2,1,1200,4880,1,0,0,3,6,1943,0,1040
16154,1454100440,456000,4,1.75,1670,9886,1,0,0,5,7,1947,0,2590
16155,2558690130,465000,4,2.25,2140,7701,1,0,0,4,7,1977,0,2130
16156,8682310470,445000,2,1.75,1440,4660,1,0,2,3,8,2008,0,1680
16157,3876000440,517850,5,2.75,3050,7500,1,0,0,4,8,1966,0,2060
16158,4137070440,329000,5,2.75,2570,7260,2,0,0,3,8,1996,0,2200
16159,2391602500,512500,3,2.5,1840,2875,2,0,0,4,7,1997,0,1240
16160,8632100010,365000,2,1,1250,8100,1,0,0,4,7,1947,0,1710
16161,3034200426,450500,3,1,1410,9384,1,0,0,3,7,1948,0,1990
16162,5078400190,915000,3,1,1560,8232,1,0,0,3,7,1952,0,1930
16163,1450100420,205000,3,1,960,7314,1,0,0,5,6,1960,0,990
16164,1853500290,314000,4,2.5,1870,8449,2,0,0,3,8,1992,0,2160
16165,8133700020,496000,2,1,900,9260,1,0,0,3,7,1946,0,1230
16166,723059073,329950,4,1,2050,7590,1,0,0,3,7,1957,0,2050
16167,2374200005,375000,4,2,2400,6000,2,0,0,3,6,1913,1945,1780
16168,7420200050,623000,3,2.5,1850,7777,2,0,0,5,8,1989,0,1850
16169,7211350130,310000,4,1.5,1220,9600,1,0,0,3,6,1980,0,1180
16170,7802900500,532500,3,3.25,3140,37120,1,0,0,3,9,1984,0,2100
16171,8081900101,960000,4,2.25,2410,4560,2,0,2,5,9,1929,0,2150
16172,9510300130,598000,4,2.5,3130,40918,2,0,0,3,9,1994,0,2760
16173,8582010290,683000,3,2.5,2300,9218,2,0,2,3,9,1998,0,2730
16174,4023500352,425000,5,2.5,2840,9425,1,0,0,4,7,1962,0,1900
16175,9482700440,533000,5,2.75,1800,3780,1.5,0,0,3,7,1926,0,1400
16176,6117502455,375000,3,1,1190,9486,1,0,0,4,7,1953,0,2100
16177,2791500020,250500,3,2,1710,7225,2,0,0,4,7,1988,0,1710
16178,5643600351,257000,4,1.75,1900,22896,1.5,0,0,3,7,1922,1990,1300
16179,4059400585,218000,3,1,880,18205,1,0,0,4,6,1945,0,1110
16180,9285800585,460000,3,2,2060,4437,1,0,0,3,7,1929,0,1750
16181,5727500561,255544,3,1,1360,6186,1.5,0,0,4,6,1941,0,1610
16182,8682310430,560000,2,2,1680,4647,1,0,0,3,8,2008,0,1680
16183,3782760170,480000,4,2.5,2980,4074,2,0,0,3,8,2011,0,2320
16184,1925059073,1300000,5,1.75,2130,19180,1,0,0,3,8,1968,0,3650
16185,6891800500,580000,3,2.75,2650,9752,1,0,0,3,9,1989,0,3030
16186,4319200605,475000,3,2.5,1700,9100,1,0,0,3,8,1998,0,1590
16187,6117500460,1309500,4,2.5,2680,12215,1,1,4,3,9,1956,0,2960
16188,522079022,700000,3,2.5,2530,623779,1,0,0,4,8,1980,0,2120
16189,3066410080,590000,3,2.5,2520,10223,2,0,0,3,10,1988,0,2630
16190,4137000280,264500,3,2.5,1630,8346,1,0,0,3,8,1990,0,2110
